Keyword,Similarity Score
"[('thank using', 0.6093), ('using comment', 0.5581), ('omg', 0.4944), ('thank', 0.4439), ('comment', 0.4111)]",0.6079515
"[('want skeep', 0.6852), ('make tired', 0.6455), ('tired want', 0.6413), ('want', 0.306), ('make', 0.2871)]",0.6079376
"[('bring ip', 0.5251), ('chance discus', 0.3863), ('goodness therapist', 0.3375), ('ppl', 0.2226), ('sone', 0.1345)]",0.6079163
"[('burden ask', 0.6857), ('ask loved', 0.578), ('loved help', 0.4975), ('ask', 0.2556), ('help', 0.2245)]",0.60790086
"[('year food', 0.6732), ('daily', 0.3583), ('task thought', 0.3508), ('fix', 0.1926), ('like', 0.1632)]",0.6078952
"[('run away', 0.5143), ('toughest', 0.4851), ('thought creep', 0.4813), ('want', 0.2286), ('cause', 0.2227)]",0.60789293
"[('plz guidance', 0.8024), ('help plz', 0.578), ('guidance', 0.4531), ('plz', 0.3885), ('help', 0.3181)]",0.60788774
"[('vid pls', 0.8254), ('say need', 0.4857), ('need', 0.3815), ('say', 0.2714), ('actually', 0.1303)]",0.60788614
"[('seasonal depression', 0.6889), ('flower month', 0.4793), ('tree grass', 0.4436), ('hard green', 0.3034), ('hit', 0.0319)]",0.60786235
"[('hyperactivity kid', 0.8406), ('info hyperactivity', 0.7111), ('kid', 0.3362), ('need', 0.2935), ('info', 0.2716)]",0.6078455
"[('love doctor', 0.7816), ('doctor suffer', 0.732), ('suffer reassuring', 0.6316), ('doctor', 0.5935), ('love', 0.2771)]",0.6078417
"[('peace freedom', 0.586), ('used ask', 0.4542), ('outno mental', 0.3443), ('long turn', 0.2491), ('possible', 0.1904)]",0.6078315
"[('na plan', 0.7462), ('gon na', 0.7435), ('gon', 0.5209), ('plan', 0.4883), ('na', 0.4724)]",0.6078065
"[('accidentally dove', 0.5551), ('head problem', 0.4461), ('end pool', 0.4325), ('problem fix', 0.3112), ('time', 0.1918)]",0.60780346
"[('im cooked', 0.7971), ('cooked', 0.6175), ('yall im', 0.5808), ('yall', 0.494), ('im', 0.4165)]",0.6077999
"[('therapist tell', 0.6263), ('literally therapist', 0.6104), ('single visit', 0.4205), ('positive', 0.409), ('fact literally', 0.314)]",0.6077945
"[('loneliness handled', 0.7191), ('confidence attracting', 0.4648), ('want partner', 0.451), ('wonder', 0.2299), ('especially', 0.1516)]",0.6077868
"[('parent say', 0.7502), ('like parent', 0.621), ('sound like', 0.4263), ('sound', 0.3884), ('like', 0.2655)]",0.6077784
"[('trust family', 0.6905), ('avoid social', 0.4827), ('cost', 0.3176), ('situation', 0.1975), ('dont', 0.1489)]",0.6077598
"[('person value', 0.8197), ('depending person', 0.7543), ('value', 0.6304), ('depending', 0.4928), ('person', 0.4576)]",0.6077577
"[('thank pageaccount', 0.7969), ('pageaccount make', 0.663), ('make feel', 0.3002), ('thank', 0.2626), ('make', 0.155)]",0.6077449
"[('horoscope belief', 0.7468), ('belief represent', 0.6047), ('specifically represents', 0.4691), ('represent', 0.2813), ('like', 0.1401)]",0.60771894
"[('appreciate doc', 0.6656), ('amen', 0.359), ('love', 0.3417), ('learn lot', 0.3268), ('absolutely', 0.2082)]",0.6077016
"[('time mean', 0.6497), ('feel', 0.4949), ('mean', 0.3996), ('pretty time', 0.3691), ('pretty', 0.1541)]",0.607674
"[('negative experience', 0.6622), ('afraid', 0.3107), ('life mainly', 0.296), ('aware', 0.1981), ('itll', 0.0722)]",0.6076722
"[('therapist trusting', 0.8074), ('process best', 0.4403), ('finding good', 0.3601), ('far important', 0.0942), ('good', -0.023)]",0.6076616
"[('ecg lab', 0.522), ('po magpa', 0.4376), ('consultation podiagnos', 0.4257), ('er panormal', 0.2628), ('schedule', 0.2248)]",0.60766006
"[('meaning life', 0.69), ('multiple reason', 0.5138), ('change people', 0.4642), ('doesnt', 0.2382), ('necessarily meaning', 0.1824)]",0.6076565
"[('rip skin', 0.5734), ('hard uncomfy', 0.5595), ('hard', 0.3915), ('feel', 0.2951), ('like want', 0.2755)]",0.60764605
"[('experience randomly', 0.7334), ('reason anxious', 0.6685), ('randomly reason', 0.5496), ('experience', 0.3546), ('reason', 0.1943)]",0.607644
"[('really useful', 0.697), ('useful', 0.5426), ('thats really', 0.3834), ('thats', 0.2248), ('really', 0.2072)]",0.6076285
"[('verified like', 0.8105), ('verified', 0.7232), ('insane', 0.4235), ('like insane', 0.3703), ('like', 0.1623)]",0.6076182
"[('slowly breath', 0.6411), ('mind practicing', 0.4762), ('ask god', 0.3213), ('count try', 0.2487), ('really', 0.0337)]",0.6076081
"[('hmmm know', 0.8118), ('know thanks', 0.6239), ('hmmm', 0.5925), ('know', 0.4596), ('thanks', 0.2481)]",0.6076013
"[('content guess', 0.5406), ('watching short', 0.5116), ('content watching', 0.4569), ('meant speeding', 0.456), ('mean', 0.2788)]",0.6075975
"[('lazy judge', 0.6531), ('function anymore', 0.3885), ('described perfectly', 0.3445), ('like', 0.2326), ('dont want', 0.189)]",0.6075782
"[('gave anxiety', 0.7364), ('anxiety', 0.6303), ('parent gave', 0.5141), ('parent', 0.4804), ('gave', 0.0861)]",0.6075555
"[('yes got', 0.616), ('got help', 0.6066), ('help', 0.4041), ('got', 0.3985), ('yes', 0.3879)]",0.6075363
"[('sleeping min', 0.6165), ('wake anticipate', 0.5716), ('enjoyable fulfilling', 0.4816), ('cause wasnt', 0.2088), ('id', 0.1114)]",0.60752165
"[('going doctor', 0.7319), ('doctor', 0.5419), ('im', 0.3189), ('welp', 0.3023), ('going', 0.2449)]",0.6075171
"[('im family', 0.4849), ('wont come', 0.3432), ('feel like', 0.2814), ('like im', 0.2224), ('sure', 0.177)]",0.6075066
"[('sertraline scared', 0.6994), ('liver damage', 0.4685), ('cz read', 0.3001), ('ive given', 0.1692), ('cause', 0.0842)]",0.60750604
"[('need speak', 0.8051), ('speak like', 0.6957), ('speak', 0.5859), ('need', 0.4531), ('like', 0.3614)]",0.6074945
"[('moon juice', 0.62), ('magnesiumom', 0.4615), ('cheaper alternative', 0.3146), ('minute use', 0.3144), ('calm good', 0.2347)]",0.6074904
"[('jacket incompressible', 0.882), ('jacket', 0.654), ('incompressible', 0.63)]",0.6074812
"[('trauma order', 0.6643), ('need family', 0.5663), ('order', 0.3566), ('need', 0.2186), ('fix', 0.1997)]",0.60747826
"[('couldve held', 0.6798), ('hand said', 0.5869), ('held hand', 0.5637), ('held', 0.3615), ('said', 0.2774)]",0.60747313
"[('physiological mind', 0.7356), ('level subconscious', 0.5868), ('guess thing', 0.3638), ('related stuff', 0.33), ('easier', 0.2447)]",0.607466
"[('abusive household', 0.6424), ('dumbest shit', 0.3812), ('wan na', 0.2625), ('space preparing', 0.1978), ('left', 0.1557)]",0.60744727
"[('feel symptom', 0.913), ('symptom', 0.8256), ('feel', 0.5516)]",0.60744625
"[('going watch', 0.5815), ('bet going', 0.5746), ('watch', 0.4993), ('bet', 0.4337), ('going', 0.4069)]",0.60741156
"[('feelz dizzy', 0.6294), ('classmate', 0.2971), ('weird', 0.2372), ('day espacially', 0.1129), ('anytime', -0.0071)]",0.6074062
"[('tablet doc', 0.6435), ('single tablet', 0.5361), ('doc worse', 0.4551), ('worse asking', 0.3685), ('single', 0.0855)]",0.60740024
"[('danger subjective', 0.852), ('unless danger', 0.8224), ('danger', 0.5794), ('subjective', 0.5748), ('unless', 0.5098)]",0.6073946
"[('believe actully', 0.7547), ('like believe', 0.6339), ('right like', 0.3745), ('true', 0.2526), ('isnt', 0.2293)]",0.607391
"[('know fee', 0.765), ('fee people', 0.7526), ('like assumed', 0.472), ('know', 0.282), ('people', 0.2518)]",0.60737365
"[('wishing best', 0.7962), ('thanks sharing', 0.6086), ('best thanks', 0.4562), ('sharing', 0.4417), ('thanks', 0.4066)]",0.6073717
"[('okur rightso', 0.8626), ('rightso fix', 0.8509), ('rightso', 0.704), ('okur', 0.5004), ('fix', 0.4216)]",0.6073672
"[('hate attitude', 0.6074), ('fix parent', 0.5849), ('parent starting', 0.58), ('starting hate', 0.5618), ('fix', 0.105)]",0.60735875
"[('overthinker help', 0.8985), ('overthinker', 0.8066), ('help', 0.2356)]",0.60734373
"[('depressed cure', 0.628), ('load pill', 0.5413), ('people year', 0.1866), ('plus', 0.1338), ('throw', 0.1128)]",0.60734236
"[('hv number', 0.7035), ('stop week', 0.3662), ('used', 0.3043), ('nw', 0.2991), ('thnk', 0.2941)]",0.6073345
"[('ltheanine xanax', 0.7237), ('girllll ltheanine', 0.6136), ('valerian', 0.4822), ('root girllll', 0.4114), ('yr', 0.2088)]",0.60732913
"[('make spiral', 0.7056), ('bro saying', 0.4789), ('saying real', 0.2759), ('real issue', 0.2643), ('make', 0.1841)]",0.6073289
"[('im fine', 0.6446), ('really appreciate', 0.4021), ('dear really', 0.3352), ('thank', 0.2517), ('im', 0.2511)]",0.60731846
"[('dizzy heart', 0.6094), ('hospital brush', 0.5818), ('flutter', 0.2279), ('felt', 0.135), ('went', 0.0678)]",0.60728914
"[('impact impact', 0.6086), ('cosmic scale', 0.6068), ('say million', 0.189), ('short time', 0.1704), ('year', 0.1534)]",0.60727966
"[('went order', 0.8026), ('dude went', 0.7308), ('order', 0.6333), ('went', 0.5296), ('dude', 0.3558)]",0.60726905
"[('stuff anxiety', 0.7163), ('try stuff', 0.5157), ('ya try', 0.3472), ('stuff', 0.2704), ('ya', 0.1841)]",0.60725945
"[('month nightmare', 0.8588), ('nightmare yep', 0.7482), ('nightmare', 0.7121), ('yep month', 0.4867), ('yep', 0.1469)]",0.60725486
"[('guy beat', 0.7119), ('beat dont', 0.6086), ('let emotion', 0.5947), ('dont let', 0.3448), ('dont', 0.2371)]",0.6072502
"[('seratonin syndrome', 0.6745), ('magnesium lion', 0.494), ('theanine', 0.2974), ('safely', 0.1773), ('mane ashwaganda', 0.1707)]",0.6072438
"[('focused solving', 0.8044), ('solving', 0.61), ('agree focused', 0.596), ('focused', 0.4773), ('agree', 0.3234)]",0.6072428
"[('muscle twitch', 0.8686), ('random muscle', 0.6679), ('twitch', 0.5691), ('involuntary', 0.4829), ('random', 0.3014)]",0.6072418
"[('heal help', 0.5106), ('remember event', 0.4299), ('route car', 0.3245), ('try', 0.2721), ('yeah', 0.1458)]",0.60723937
"[('treatment option', 0.4555), ('jump extreme', 0.33), ('symptom cause', 0.2796), ('drug make', 0.2581), ('yes usually', 0.21)]",0.6072389
"[('send ae', 0.7971), ('ae', 0.6526), ('yall send', 0.651), ('aye yall', 0.5913), ('send', 0.5384)]",0.60722744
"[('work stopping', 0.7228), ('jumping conclusion', 0.6153), ('question', 0.1744), ('time genuine', 0.1635), ('right like', 0.1407)]",0.60722435
"[('depressed min', 0.5838), ('laughing peppa', 0.548), ('moment know', 0.3361), ('theyre actually', 0.241), ('lot people', 0.0747)]",0.60721326
"[('stress bathroom', 0.7612), ('stress', 0.595), ('bathroom', 0.5218), ('bathroom lot', 0.4946), ('lot time', 0.2183)]",0.60720503
"[('broken relationship', 0.5675), ('marriage customized', 0.5622), ('spellwork guidance', 0.3796), ('specialize restoring', 0.3421), ('free dm', 0.0813)]",0.60720223
"[('tea saffron', 0.8358), ('saffron like', 0.7401), ('make tea', 0.6364), ('eat make', 0.3306), ('like', 0.1603)]",0.60718346
"[('type depression', 0.7909), ('number different', 0.4885), ('different type', 0.4164), ('actually', 0.229), ('different', 0.2257)]",0.60715413
"[('called time', 0.8496), ('bro called', 0.7006), ('time', 0.6286), ('bro', 0.4799), ('called', 0.477)]",0.60713714
"[('bed people', 0.5144), ('hope bed', 0.4894), ('literally point', 0.4055), ('control', 0.3811), ('hope', 0.2277)]",0.60710377
"[('opinion god', 0.5771), ('intrinsic value', 0.5755), ('exists thing', 0.3689), ('mattering', 0.3094), ('thats', 0.124)]",0.6070951
"[('probably diagnosed', 0.7584), ('diagnosed', 0.6836), ('damn probably', 0.5121), ('probably', 0.3338), ('damn', 0.3328)]",0.60708255
"[('needed hear', 0.8132), ('honestly needed', 0.7483), ('hear', 0.5928), ('honestly', 0.543), ('needed', 0.464)]",0.6070791
"[('head nail', 0.7039), ('hit head', 0.6429), ('nail', 0.6191), ('head', 0.4685), ('hit', 0.4468)]",0.6070771
"[('resolve dont', 0.7225), ('know root', 0.5872), ('cause', 0.1815), ('dont know', 0.137), ('know', 0.0932)]",0.6070516
"[('zoloft wellbutrin', 0.944), ('combination zoloft', 0.7553), ('wellbutrin', 0.6647), ('zoloft', 0.6335), ('combination', 0.2835)]",0.6070435
"[('bbe fish', 0.5809), ('tank love', 0.4586), ('love sound', 0.4263), ('care salt', 0.4193), ('got', 0.1281)]",0.60702825
"[('suffered teen', 0.8218), ('suffered', 0.6713), ('teen im', 0.5519), ('teen', 0.4559), ('im', 0.2535)]",0.6070243
"[('health bp', 0.6492), ('number afraid', 0.5123), ('check health', 0.5066), ('omg', 0.2257), ('check', 0.173)]",0.60701543
"[('like moment', 0.7352), ('moment', 0.7009), ('sound like', 0.4273), ('sound', 0.3011), ('like', 0.2345)]",0.60701215
"[('distance bf', 0.6641), ('bf like', 0.6476), ('long distance', 0.5822), ('long', 0.3258), ('like', 0.2825)]",0.6069825
"[('mind present', 0.6456), ('present moment', 0.6338), ('moment nice', 0.5604), ('basically thing', 0.4953), ('nice', 0.2871)]",0.60697633
"[('toilet picking', 0.7754), ('toilet', 0.5898), ('picking order', 0.5806), ('order', 0.4813), ('picking', 0.4312)]",0.60695904
"[('supplement thank', 0.6516), ('time supplement', 0.5816), ('best time', 0.4059), ('time', 0.1429), ('thank', 0.1035)]",0.6069418
"[('problem resolve', 0.5096), ('amend situation', 0.3902), ('apologize make', 0.3869), ('review day', 0.3134), ('youre', 0.2517)]",0.60693014
"[('stuffed animal', 0.5479), ('animal said', 0.3638), ('said im', 0.3621), ('im youre', 0.3611), ('gave', 0.0884)]",0.6069164
"[('breathing used', 0.5831), ('trained grab', 0.4557), ('hand look', 0.4114), ('work', 0.2681), ('doesnt im', 0.2289)]",0.6069137
"[('anxiety come', 0.7504), ('blue reason', 0.6338), ('come blue', 0.4988), ('reason', 0.3433), ('come', 0.1952)]",0.6068996
"[('dont trust', 0.7131), ('people tell', 0.3306), ('fine', 0.2974), ('yeah im', 0.292), ('used time', 0.1935)]",0.60689545
"[('miss algorithm', 0.4709), ('algorithm calling', 0.4653), ('sigh didnt', 0.3571), ('didnt miss', 0.3469), ('calling', 0.1973)]",0.60682666
"[('jump conclusion', 0.8002), ('conclusion bc', 0.6735), ('jump', 0.4712), ('bc right', 0.3691), ('right time', 0.2028)]",0.60682476
"[('common language', 0.6598), ('language reach', 0.6257), ('reach people', 0.5439), ('saying', 0.318), ('using', 0.2053)]",0.6068118
"[('eye jazz', 0.5947), ('plane eye', 0.5115), ('loaf plane', 0.5062), ('went suffrage', 0.4802), ('jazz went', 0.4466)]",0.6068059
"[('guess bad', 0.798), ('bad huh', 0.6698), ('guess', 0.5985), ('bad', 0.4969), ('huh', 0.3381)]",0.6068026
"[('saw psychologist', 0.5738), ('like pt', 0.5447), ('saw', 0.1993), ('like', 0.125), ('said', 0.0253)]",0.60678
"[('accepting anxiety', 0.6451), ('nuisance fight', 0.4828), ('breathing creativity', 0.4575), ('power time', 0.2502), ('make fade', 0.1598)]",0.60677695
"[('jenga block', 0.7416), ('noway jenga', 0.645), ('head', 0.4827), ('dunno', 0.3208), ('man noway', 0.28)]",0.6067731
"[('pressure nose', 0.8571), ('nose like', 0.5982), ('breathe', 0.5153), ('pressure', 0.5056), ('like', 0.1795)]",0.6067517
"[('video stop', 0.6743), ('stop learn', 0.515), ('finish thought', 0.5071), ('learn manage', 0.4315), ('version', 0.345)]",0.60674644
"[('hitting month', 0.9005), ('month', 0.7197), ('started hitting', 0.5447), ('started', 0.3739), ('hitting', 0.3552)]",0.6067333
"[('let gang', 0.7141), ('gang know', 0.6867), ('gang', 0.6208), ('know got', 0.4682), ('let', 0.3284)]",0.6067323
"[('calling like', 0.5891), ('calling', 0.5387), ('thanks calling', 0.5109), ('like', 0.2526), ('thanks', 0.2198)]",0.6067288
"[('conflict offended', 0.6615), ('law unable', 0.464), ('excuse', 0.252), ('urself breathe', 0.2458), ('dont like', 0.2086)]",0.60672295
"[('randomly appeared', 0.7036), ('hit open', 0.5691), ('appeared hit', 0.5479), ('randomly', 0.5274), ('hit', 0.4055)]",0.6066878
"[('reducing anxiety', 0.584), ('sort rhetoric', 0.4836), ('killing negative', 0.3602), ('acceptance key', 0.3492), ('thought', 0.254)]",0.60668147
"[('cover adhd', 0.6792), ('book cover', 0.4451), ('add id', 0.3187), ('like buy', 0.2254), ('id like', 0.1299)]",0.6066697
"[('described lord', 0.8044), ('im described', 0.4989), ('lord', 0.4775), ('described', 0.4402), ('im', 0.315)]",0.60666275
"[('believe prayer', 0.719), ('trial life', 0.5993), ('problem trial', 0.4946), ('life', 0.2879), ('key', 0.2129)]",0.60663295
"[('im survivor', 0.6305), ('people trust', 0.6152), ('trust im', 0.519), ('like', 0.2757), ('im', 0.2249)]",0.60662997
"[('subway surfer', 0.6807), ('surfer gameplay', 0.6691), ('add subway', 0.6039), ('gameplay', 0.326), ('add', 0.2346)]",0.6066226
"[('dream love', 0.5425), ('valerian root', 0.5047), ('vivid', 0.4342), ('started horrible', 0.3099), ('suggested', 0.1465)]",0.6066221
"[('people famous', 0.5723), ('impact', 0.3746), ('reason', 0.2483), ('say leave', 0.1687), ('tryin', 0.0631)]",0.60660255
"[('hey finally', 0.5371), ('got mark', 0.5282), ('finally got', 0.4697), ('hey', 0.4498), ('got', 0.2484)]",0.60660005
"[('cotards syndrome', 0.8556), ('prof cotards', 0.5133), ('syndrome ask', 0.5001), ('ask patient', 0.4205), ('thanks prof', 0.2491)]",0.6065984
"[('carry normal', 0.876), ('trying carry', 0.7447), ('normal', 0.501), ('im trying', 0.3963), ('im', 0.2484)]",0.60658896
"[('literally kitchen', 0.7417), ('studio apartment', 0.6511), ('bed', 0.4261), ('live', 0.3156), ('literally', 0.2287)]",0.6065606
"[('passus test', 0.7933), ('life passus', 0.6628), ('test', 0.471), ('life', 0.2826), ('time', 0.1043)]",0.60655993
"[('video fyp', 0.7181), ('better video', 0.5855), ('wrong better', 0.3119), ('saying', 0.217), ('got', 0.211)]",0.60654515
"[('turned friendly', 0.6297), ('think people', 0.3527), ('talk', 0.3524), ('changed way', 0.3517), ('surprised', 0.2996)]",0.6065232
"[('positive think', 0.7957), ('positive', 0.6088), ('complete opposite', 0.5673), ('think complete', 0.5108), ('think', 0.3748)]",0.60651815
"[('addicted med', 0.6879), ('natural remedy', 0.414), ('lol natural', 0.2359), ('dont', 0.127), ('getting', 0.1118)]",0.6064954
"[('beat life', 0.8719), ('beat', 0.5381), ('life', 0.4173), ('got dont', 0.3422), ('let', 0.2119)]",0.60648036
"[('lego game', 0.578), ('parent died', 0.4701), ('place peace', 0.4331), ('changer', 0.2446), ('day', 0.1169)]",0.6064774
"[('magnesium deficiency', 0.6847), ('unbalancing nutrient', 0.3891), ('selfdefence', 0.254), ('believe root', 0.2308), ('cause', 0.1623)]",0.6064576
"[('anxiety start', 0.719), ('process traumabad', 0.3597), ('maybe time', 0.1662), ('lived', 0.1581), ('mode', 0.1417)]",0.6064514
"[('gon na', 0.8918), ('na say', 0.7556), ('gon', 0.6671), ('na', 0.5343), ('say', 0.5084)]",0.6064439
"[('family say', 0.8783), ('say thing', 0.6746), ('family', 0.6548), ('thing', 0.4655), ('say', 0.4522)]",0.6064349
"[('say friend', 0.8122), ('ima say', 0.5823), ('friend', 0.5427), ('say', 0.474), ('ima', 0.3795)]",0.6064281
"[('given fluexotine', 0.7208), ('settle ive', 0.5201), ('ive given', 0.3485), ('given', 0.2569), ('ive', 0.2094)]",0.6064212
"[('havent lottery', 0.8422), ('lottery ill', 0.8375), ('lottery', 0.7193), ('havent', 0.2994), ('ill', 0.2732)]",0.60641015
"[('stop loving', 0.6942), ('dont love', 0.5044), ('share tip', 0.3533), ('people dont', 0.2552), ('dont', 0.2396)]",0.6064008
"[('distract help', 0.7314), ('help didnt', 0.4722), ('tried active', 0.4651), ('bullshit', 0.2677), ('thing apparently', 0.1827)]",0.6063987
"[('bookmark video', 0.8541), ('bookmark', 0.6444), ('video later', 0.5559), ('later long', 0.3516), ('long', 0.2909)]",0.60638237
